SL-224,343,160,0,_Salisbury 2,,false,Room
node,311,188,0,_Salisbury 2,NORTH WEST STTAIRCASE,true,Stairs
node,343,188,0,_Salisbury 2,,false,None
node,365,199,0,_Salisbury 2,,false,None
SL-223,401,160,0,_Salisbury 2,,false,Room
node,401,199,0,_Salisbury 2,,false,None
node,401,231,0,_Salisbury 2,,false,None
node,401,262,0,_Salisbury 2,,false,None
node,432,262,0,_Salisbury 2,,false,None
node,471,262,0,_Salisbury 2,,false,None
SL-220,471,246,0,_Salisbury 2,,false,Room
node,494,246,0,_Salisbury 2,,false,None
node,494,262,0,_Salisbury 2,,false,None
SL-221,494,199,0,_Salisbury 2,,false,Room
node,494,231,0,_Salisbury 2,,false,None
SL-222,529,231,0,_Salisbury 2,,false,Room
node,401,291,0,_Salisbury 2,,false,None
node,365,291,0,_Salisbury 2,,false,None
node,295,346,0,_Salisbury 2,,false,None
node,365,370,0,_Salisbury 2,,false,None
node,401,370,0,_Salisbury 2,,false,None
SL-219,401,383,0,_Salisbury 2,,false,None
SL-228,322,389,0,_Salisbury 2,,false,Room
SL-228A,278,362,0,_Salisbury 2,,false,Room
node,298,427,0,_Salisbury 2,,false,None
SL-232,273,462,0,_Salisbury 2,,false,Room
node,296,507,0,_Salisbury 2,,false,None
node,344,507,0,_Salisbury 2,MAIN ELEVATOR,true,Elevator
SL-229,367,448,0,_Salisbury 2,,false,Room
node,401,448,0,_Salisbury 2,,false,None
node,434,472,0,_Salisbury 2,,false,None
node,401,472,0,_Salisbury 2,,false,None
SL-245,434,554,0,_Salisbury 2,,false,Room
node,401,554,0,_Salisbury 2,,false,None
node,393,606,0,_Salisbury 2,,false,None
node,337,603,0,_Salisbury 2,,false,None
node,337,554,0,_Salisbury 2,,false,None
node,296,554,0,_Salisbury 2,,false,None
node,282,577,0,_Salisbury 2,,false,None
node,296,577,0,_Salisbury 2,,false,None
SL-233,226,554,0,_Salisbury 2,,false,Room
node,188,577,0,_Salisbury 2,,false,None
SL-233A,157,577,0,_Salisbury 2,,false,Room
node,114,586,0,_Salisbury 2,,false,None
SL-234,84,586,0,_Salisbury 2,,false,Room
node,171,586,0,_Salisbury 2,,false,None
node,101,586,0,_Salisbury 2,,false,None
node,101,618,0,_Salisbury 2,,false,None
SL-235,84,618,0,_Salisbury 2,,false,Room
node,101,675,0,_Salisbury 2,,false,None
SL-241,114,675,0,_Salisbury 2,,false,Room
node,101,705,0,_Salisbury 2,,false,None
SL-236,84,705,0,_Salisbury 2,,false,Room
node,101,765,0,_Salisbury 2,,false,None
SL-237,84,765,0,_Salisbury 2,,false,Room
node,159,765,0,_Salisbury 2,,false,None
SL-238,159,801,0,_Salisbury 2,,false,Room
node,201,765,0,_Salisbury 2,,false,None
SL-242,201,748,0,_Salisbury 2,,false,Room
node,241,765,0,_Salisbury 2,,false,None
SL-239,241,801,0,_Salisbury 2,,false,Room
node,288,765,0,_Salisbury 2,,false,None
node,288,801,0,_Salisbury 2,,false,None
node,332,801,0,_Salisbury 2,SOUTH SAIRCASE,true,Stairs
node,337,637,0,_Salisbury 2,,false,None
node,288,669,0,_Salisbury 2,,false,None
node,288,637,0,_Salisbury 2,,false,None
node,393,637,0,_Salisbury 2,,false,None
node,371,658,0,_Salisbury 2,,false,None
node,464,658,0,_Salisbury 2,,false,None
node,371,717,0,_Salisbury 2,,false,None
node,464,717,0,_Salisbury 2,,false,None
node,464,786,0,_Salisbury 2,,false,None
SL-207,447,786,0,_Salisbury 2,,false,Room
node,497,717,0,_Salisbury 2,,false,None
SL-211,521,672,0,_Salisbury 2,,false,Room
node,497,672,0,_Salisbury 2,,false,None
SL-209,521,786,0,_Salisbury 2,,false,Room
SL-210,519,760,0,_Salisbury 2,,false,Room
node,497,760,0,_Salisbury 2,,false,None
node,497,786,0,_Salisbury 2,,false,None
SL-208,497,804,0,_Salisbury 2,,false,Room
node,620,260,0,_Salisbury 2,,false,None
node,620,162,0,_Salisbury 2,,false,None
node,656,162,0,_Salisbury 2,,false,None
SL-253,656,145,0,_Salisbury 2,,false,Room
node,656,162,0,_Salisbury 2,,false,None
SL-255,741,93,0,_Salisbury 2,,false,Room
node,770,93,0,_Salisbury 2,,false,Room
node,741,162,0,_Salisbury 2,,false,None
node,770,162,0,_Salisbury 2,,false,None
SL-254,801,130,0,_Salisbury 2,,false,Room
node,464,637,0,_Salisbury 2,,false,None
node,581,634,0,_Salisbury 2,,false,None
node,608,645,0,_Salisbury 2,,false,None
node,635,645,0,_Salisbury 2,,false,None
node,800,637,0,_Salisbury 2,,false,None
node,704,637,0,_Salisbury 2,,false,None
node,813,637,0,_Salisbury 2,,false,None
node,813,637,0,_Salisbury 2,,false,None
node,813,637,0,_Salisbury 2,,false,None
node,835,637,0,_Salisbury 2,,false,None
node,813,739,0,_Salisbury 2,,false,None
node,842,739,0,_Salisbury 2,,false,None
node,842,739,0,_Salisbury 2,,false,None
node,842,739,0,_Salisbury 2,,false,None
node,860,727,0,_Salisbury 2,,false,None
node,860,739,0,_Salisbury 2,,false,None
node,861,627,0,_Salisbury 2,,false,None
node,974,626,0,_Salisbury 2,,false,None
node,893,739,0,_Salisbury 2,,false,None
SL-218,893,727,0,_Salisbury 2,,false,Room
node,916,746,0,_Salisbury 2,,false,None
node,943,746,0,_Salisbury 2,,false,None
SL-217,943,727,0,_Salisbury 2,,false,Room
node,986,746,0,_Salisbury 2,,false,None
SL-214,1049,727,0,_Salisbury 2,,false,None
SL-214C,946,814,0,_Salisbury 2,,false,Room
SL-214B,946,790,0,_Salisbury 2,,false,Room
node,986,790,0,_Salisbury 2,,false,None
node,986,814,0,_Salisbury 2,,false,None
SL-214A,859,756,0,_Salisbury 2,,false,Room
node,464,672,0,_Salisbury 2,,false,None
SL-204,417,672,0,_Salisbury 2,,false,Room
node,157,586,0,_Salisbury 2,,false,None
node,497,418,0,_Salisbury 2,,false,None
node,497,418,0,_Salisbury 2,,false,None
node,497,418,0,_Salisbury 2,,false,None
SL-219,497,418,0,_Salisbury 2,,false,Room
SL-225,311,291,0,_Salisbury 2,,false,Room
node,434,383,0,_Salisbury 2,,false,None
node,417,717,0,_Salisbury 2,,false,None
node,371,669,0,_Salisbury 2,,false,None
