003,138,208,0,HigginsHouseB,,false,Room
node,221,171,0,HigginsHouseB,,false,None
002,161,127,0,HigginsHouseB,,false,Room
00A,168,173,0,HigginsHouseB,,false,Room
005,281,150,0,HigginsHouseB,,false,Room
006,309,98,0,HigginsHouseB,,false,Room
node,336,156,0,HigginsHouseB,,false,None
North Up Stairs,264,79,0,HigginsHouseB,Higgins House North Up Stairs,true,Stairs
008,433,187,0,HigginsHouseB,,false,Room
node,415,289,0,HigginsHouseB,,false,None
node,435,258,0,HigginsHouseB,,false,None
007,364,238,0,HigginsHouseB,,false,Room
009A,729,328,0,HigginsHouseB,,false,Room
009,628,283,0,HigginsHouseB,,false,Room
010,495,341,0,HigginsHouseB,,false,Room
node,417,365,0,HigginsHouseB,,false,None
node,495,365,0,HigginsHouseB,,false,None
Central Up Stairs,495,400,0,HigginsHouseB,Higgins House Central Up Stairs,true,Stairs
node,512,436,0,HigginsHouseB,,false,None
node,633,553,0,HigginsHouseB,,false,None
015,535,533,0,HigginsHouseB,,false,Room
014,359,533,0,HigginsHouseB,,false,Room
017,440,613,0,HigginsHouseB,,false,Room
node,467,587,0,HigginsHouseB,,false,None
018,520,633,0,HigginsHouseB,,false,Room
node,586,634,0,HigginsHouseB,,false,None
node,756,638,0,HigginsHouseB,,false,None
node,756,681,0,HigginsHouseB,,false,None
019,647,740,0,HigginsHouseB,,false,Room
node,742,481,0,HigginsHouseB,,false,None
node,780,412,0,HigginsHouseB,,false,None
011,960,411,0,HigginsHouseB,,false,Room
node,596,365,0,HigginsHouseB,,false,None
node,596,400,0,HigginsHouseB,,false,None
node,687,412,0,HigginsHouseB,,false,None
node,687,365,0,HigginsHouseB,,false,None
