36,1139,0,ProjectCenter1,350,1159,0,ProjectCenter1
926,1147,0,ProjectCenter1,350,1159,0,ProjectCenter1
926,1147,0,ProjectCenter1,776,732,0,ProjectCenter1
350,1159,0,ProjectCenter1,36,1139,0,ProjectCenter1
350,1159,0,ProjectCenter1,926,1147,0,ProjectCenter1
350,1159,0,ProjectCenter1,342,718,0,ProjectCenter1
342,718,0,ProjectCenter1,350,1159,0,ProjectCenter1
342,718,0,ProjectCenter1,776,732,0,ProjectCenter1
776,732,0,ProjectCenter1,926,1147,0,ProjectCenter1
776,732,0,ProjectCenter1,342,718,0,ProjectCenter1
776,732,0,ProjectCenter1,770,428,0,ProjectCenter1
776,732,0,ProjectCenter1,1170,724,0,ProjectCenter1
776,732,0,ProjectCenter1,1062,530,0,ProjectCenter1
1170,724,0,ProjectCenter1,776,732,0,ProjectCenter1
1170,724,0,ProjectCenter1,1433,629,0,ProjectCenter1
1170,724,0,ProjectCenter1,1333,881,0,ProjectCenter1
1170,724,0,ProjectCenter1,1313,517,0,ProjectCenter1
1170,724,0,ProjectCenter1,1062,530,0,ProjectCenter1
1062,530,0,ProjectCenter1,1170,724,0,ProjectCenter1
1062,530,0,ProjectCenter1,776,732,0,ProjectCenter1
1062,530,0,ProjectCenter1,1032,718,0,ProjectCenter2
770,428,0,ProjectCenter1,776,732,0,ProjectCenter1
770,428,0,ProjectCenter1,646,422,0,ProjectCenter1
646,422,0,ProjectCenter1,770,428,0,ProjectCenter1
1313,517,0,ProjectCenter1,1170,724,0,ProjectCenter1
1333,881,0,ProjectCenter1,1170,724,0,ProjectCenter1
1333,881,0,ProjectCenter1,1313,1194,0,ProjectCenter1
1433,629,0,ProjectCenter1,1170,724,0,ProjectCenter1
1433,629,0,ProjectCenter1,1869,633,0,ProjectCenter1
1869,633,0,ProjectCenter1,1433,629,0,ProjectCenter1
1869,633,0,ProjectCenter1,1863,531,0,ProjectCenter1
1869,633,0,ProjectCenter1,2403,645,0,ProjectCenter1
1863,531,0,ProjectCenter1,1869,633,0,ProjectCenter1
2403,645,0,ProjectCenter1,1869,633,0,ProjectCenter1
2403,645,0,ProjectCenter1,2545,525,0,ProjectCenter1
2403,645,0,ProjectCenter1,2653,629,0,ProjectCenter1
2403,645,0,ProjectCenter1,2401,962,0,ProjectCenter1
2545,525,0,ProjectCenter1,2403,645,0,ProjectCenter1
2653,629,0,ProjectCenter1,2403,645,0,ProjectCenter1
2653,629,0,ProjectCenter1,2775,525,0,ProjectCenter1
2775,525,0,ProjectCenter1,2653,629,0,ProjectCenter1
2401,962,0,ProjectCenter1,2403,645,0,ProjectCenter1
2401,962,0,ProjectCenter1,2519,950,0,ProjectCenter1
2401,962,0,ProjectCenter1,2454,1277,0,ProjectCenter1
2519,950,0,ProjectCenter1,2401,962,0,ProjectCenter1
2519,950,0,ProjectCenter1,2650,935,0,ProjectCenter1
2650,935,0,ProjectCenter1,2519,950,0,ProjectCenter1
2650,935,0,ProjectCenter1,2827,984,0,ProjectCenter1
2958,1227,0,ProjectCenter1,2638,1251,0,ProjectCenter1
2958,1227,0,ProjectCenter1,2827,984,0,ProjectCenter1
2638,1251,0,ProjectCenter1,2454,1277,0,ProjectCenter1
2638,1251,0,ProjectCenter1,2958,1227,0,ProjectCenter1
2454,1277,0,ProjectCenter1,2401,962,0,ProjectCenter1
2454,1277,0,ProjectCenter1,2638,1251,0,ProjectCenter1
2454,1277,0,ProjectCenter1,2312,1287,0,ProjectCenter1
2454,1277,0,ProjectCenter1,2480,1693,0,ProjectCenter1
2312,1287,0,ProjectCenter1,2454,1277,0,ProjectCenter1
2312,1287,0,ProjectCenter1,2052,1304,0,ProjectCenter1
2480,1693,0,ProjectCenter1,2454,1277,0,ProjectCenter1
2480,1693,0,ProjectCenter1,2652,1691,0,ProjectCenter1
2652,1691,0,ProjectCenter1,2480,1693,0,ProjectCenter1
2652,1691,0,ProjectCenter1,2790,1609,0,ProjectCenter1
2652,1691,0,ProjectCenter1,2875,1755,0,ProjectCenter1
2790,1609,0,ProjectCenter1,2875,1755,0,ProjectCenter1
2790,1609,0,ProjectCenter1,2652,1691,0,ProjectCenter1
2962,1613,0,ProjectCenter1,2875,1755,0,ProjectCenter1
2088,1188,0,ProjectCenter1,2052,1304,0,ProjectCenter1
2052,1304,0,ProjectCenter1,2312,1287,0,ProjectCenter1
2052,1304,0,ProjectCenter1,2088,1188,0,ProjectCenter1
2052,1304,0,ProjectCenter1,1798,1294,0,ProjectCenter1
1800,1182,0,ProjectCenter1,1798,1294,0,ProjectCenter1
1798,1294,0,ProjectCenter1,2052,1304,0,ProjectCenter1
1798,1294,0,ProjectCenter1,1800,1182,0,ProjectCenter1
1798,1294,0,ProjectCenter1,1546,1290,0,ProjectCenter1
1546,1290,0,ProjectCenter1,1798,1294,0,ProjectCenter1
1546,1290,0,ProjectCenter1,1558,1188,0,ProjectCenter1
1546,1290,0,ProjectCenter1,1313,1194,0,ProjectCenter1
1558,1188,0,ProjectCenter1,1546,1290,0,ProjectCenter1
1313,1194,0,ProjectCenter1,1546,1290,0,ProjectCenter1
1313,1194,0,ProjectCenter1,1333,881,0,ProjectCenter1
2875,1755,0,ProjectCenter1,2962,1613,0,ProjectCenter1
2875,1755,0,ProjectCenter1,2790,1609,0,ProjectCenter1
2875,1755,0,ProjectCenter1,2652,1691,0,ProjectCenter1
2827,984,0,ProjectCenter1,2650,935,0,ProjectCenter1
2827,984,0,ProjectCenter1,2958,1227,0,ProjectCenter1
