236,48,0,Alden SB,236,94,0,Alden SB
280,94,0,Alden SB,236,94,0,Alden SB
280,94,0,Alden SB,346,149,0,Alden B
206,48,0,Alden SB,206,94,0,Alden SB
236,94,0,Alden SB,206,94,0,Alden SB
236,94,0,Alden SB,280,94,0,Alden SB
236,94,0,Alden SB,236,48,0,Alden SB
206,94,0,Alden SB,206,147,0,Alden SB
206,94,0,Alden SB,236,94,0,Alden SB
206,94,0,Alden SB,137,94,0,Alden SB
206,94,0,Alden SB,206,48,0,Alden SB
236,147,0,Alden SB,206,147,0,Alden SB
206,147,0,Alden SB,206,232,0,Alden SB
206,147,0,Alden SB,236,147,0,Alden SB
206,147,0,Alden SB,206,94,0,Alden SB
137,118,0,Alden SB,137,94,0,Alden SB
137,94,0,Alden SB,137,118,0,Alden SB
137,94,0,Alden SB,206,94,0,Alden SB
137,94,0,Alden SB,111,94,0,Alden SB
206,232,0,Alden SB,206,296,0,Alden SB
206,232,0,Alden SB,163,232,0,Alden SB
206,232,0,Alden SB,206,147,0,Alden SB
163,232,0,Alden SB,206,232,0,Alden SB
206,296,0,Alden SB,206,366,0,Alden SB
206,296,0,Alden SB,206,232,0,Alden SB
206,366,0,Alden SB,289,435,0,Alden SB
206,366,0,Alden SB,206,296,0,Alden SB
289,435,0,Alden SB,289,527,0,Alden SB
289,435,0,Alden SB,206,366,0,Alden SB
256,527,0,Alden SB,289,527,0,Alden SB
372,528,0,Alden SB,289,527,0,Alden SB
289,527,0,Alden SB,256,527,0,Alden SB
289,527,0,Alden SB,372,528,0,Alden SB
289,527,0,Alden SB,289,435,0,Alden SB
111,94,0,Alden SB,137,94,0,Alden SB
