BH-201,300,328,0,BH2,,false
BH-204,686,328,0,BH2,,false
BH-202,622,348,0,BH2,,false
node,672,516,0,BH2,,true
node,528,514,0,BH2,,true
BH-203,878,576,0,BH2,,false
node,346,578,0,BH2,,true
node,88,586,0,BH2,,true
node,86,921,0,BH2,,true
BH-224,88,1001,0,BH2,,false
node,480,1037,0,BH2,,true
BH-207,746,1027,0,BH2,,false
node,778,903,0,BH2,,true
node,886,839,0,BH2,,true
node,924,677,0,BH2,,true
BH-200B,1094,666,0,BH2,,false
BH-Elevator,1350,542,0,BH2,,false
node,1238,599,0,BH2,,true
BH-211,1236,301,0,BH2,,false
node,1234,527,0,BH2,,true
BH-210,1182,527,0,BH2,,false
node,1236,163,0,BH2,,true
BH-211A,1164,159,0,BH2,,false
BH-212,1508,499,0,BH2,,false
node,1402,651,0,BH2,,true
BH-Stair-Up,1346,787,0,BH2,,true
BH-Stair-Down,1344,893,0,BH2,,true
BH-200A,1340,1009,0,BH2,,false
node,1468,1095,0,BH2,,true
node,1232,1089,0,BH2,,true
BH-208,1010,1093,0,BH2,,false
node,901,1055,0,BH2,,true
node,1528,934,0,BH2,,true
node,1522,618,0,BH2,,true
node,1720,555,0,BH2,,true
node,1906,522,0,BH2,,true
node,2052,560,0,BH2,,true
node,2160,514,0,BH2,,true
node,2396,504,0,BH2,,true
node,2500,508,0,BH2,,true
BH-216,1714,369,0,BH2,,false
node,1698,481,0,BH2,,true
BH-215,1920,363,0,BH2,,false
BH-217,2144,361,0,BH2,,false
BH-218,2388,363,0,BH2,,false
BH-220,2492,359,0,BH2,,false
BH-219,2660,361,0,BH2,,false
node,2656,511,0,BH2,,true
BH-211,2895,413,0,BH2,,false
node,2741,529,0,BH2,,true
node,2745,663,0,BH2,,true
node,2737,927,0,BH2,,true
BH-222,2903,663,0,BH2,,false
BH-223,2849,915,0,BH2,,false
BH-200F,2329,856,0,BH2,,false
BH-213,2044,708,0,BH2,,false
BH-213B,2457,991,0,BH2,,false
BH-Side-Stairs,2719,1057,0,BH2,,false
BH-200D,2811,1061,0,BH2,,false
BH-Side-Stair-Up,2873,1071,0,BH2,,true
BH-Side-Stair-Down,2997,1085,0,BH2,,true
BH-224,2719,1149,0,BH2,,false
node,2619,158,0,BH2,,true
node,2659,236,0,BH2,,true
node,2515,244,0,BH2,,true
node,1923,210,0,BH2,,true
node,1965,154,0,BH2,,true
node,2071,254,0,BH2,,true
BH-206,480,861,0,BH2,,false
node,816,981,0,BH2,,true
BH-Stairs,1410,734,0,BH2,,false
node,1522,1034,0,BH2,,true
node,2497,925,0,BH2,,true
BH-Elevator,1360,424,0,BH2,,true
