CC-Stairs3,2567,1299,0,CampusCenter1,,true
CC-136A,3003,1291,0,CampusCenter1,,false
CC-138,2927,1427,0,CampusCenter1,,false
CC-146,2725,1429,0,CampusCenter1,,false
CC-137,2501,1431,0,CampusCenter1,,false
CC-153,1967,1417,0,CampusCenter1,,false
CC-156,1611,1559,0,CampusCenter1,,false
CC-152,2357,1788,0,CampusCenter1,,false
node,2719,1788,0,CampusCenter1,,false
CC-139,2853,1780,0,CampusCenter1,,false
CC-142,2873,2008,0,CampusCenter1,,false
CC-143,2877,2166,0,CampusCenter1,,false
CC-150,2703,1898,0,CampusCenter1,,false
CC-155,1838,1804,0,CampusCenter1,,false
CC-158,1024,1910,0,CampusCenter1,,false
CC-109,300,2151,0,CampusCenter1,,false
CC-110,216,2153,0,CampusCenter1,,false
CC-MailRoom,202,1569,0,CampusCenter1,,false
CC-Elevator,428,966,0,CampusCenter1,,true
node,344,810,0,CampusCenter1,,false
CC-114,478,702,0,CampusCenter1,,false
CC-128,994,772,0,CampusCenter1,,false
CC-120,1062,608,0,CampusCenter1,,false
CC-127,598,668,0,CampusCenter1,,false
CC-126,596,485,0,CampusCenter1,,false
CC-126A,594,203,0,CampusCenter1,,false
CC-124,470,149,0,CampusCenter1,,false
CC-Stairs2,588,130,0,CampusCenter1,,true
CC-123,282,266,0,CampusCenter1,,false
CC-Stairs1,1058,1145,0,CampusCenter1,,true
CC-PatioDoor2,1631,851,0,CampusCenter1,,true
CC-PatioDoor1,1527,805,0,CampusCenter1,,true
CC-MaintenanceElevator,3071,1381,0,CampusCenter1,,true
CC-FoodCourt,1392,1773,0,CampusCenter1,,false
node,532,138,0,CampusCenter1,,false
node,540,198,0,CampusCenter1,,false
node,524,280,0,CampusCenter1,,false
node,528,484,0,CampusCenter1,,false
node,540,666,0,CampusCenter1,,false
node,536,887,0,CampusCenter1,,false
node,430,885,0,CampusCenter1,,false
node,344,883,0,CampusCenter1,,false
node,270,945,0,CampusCenter1,,false
node,280,777,0,CampusCenter1,,false
node,872,663,0,CampusCenter1,,false
node,878,573,0,CampusCenter1,,false
node,878,423,0,CampusCenter1,,false
node,1084,405,0,CampusCenter1,,false
node,928,671,0,CampusCenter1,,false
node,1028,669,0,CampusCenter1,,false
node,1114,717,0,CampusCenter1,,false
node,956,1099,0,CampusCenter1,,false
node,534,1233,0,CampusCenter1,,false
node,756,1219,0,CampusCenter1,,false
node,530,1564,0,CampusCenter1,,false
node,1036,1556,0,CampusCenter1,,false
node,1392,1564,0,CampusCenter1,,false
node,1382,2070,0,CampusCenter1,,false
node,1020,2070,0,CampusCenter1,,false
node,1638,1756,0,CampusCenter1,,false
node,1644,1872,0,CampusCenter1,,false
node,1831,1870,0,CampusCenter1,,false
node,2363,1850,0,CampusCenter1,,false
node,2706,1848,0,CampusCenter1,,false
node,2854,1836,0,CampusCenter1,,false
node,2830,2000,0,CampusCenter1,,false
node,2836,2174,0,CampusCenter1,,false
node,3029,1842,0,CampusCenter1,,false
node,3013,1376,0,CampusCenter1,,false
node,2919,1370,0,CampusCenter1,,false
node,2719,1372,0,CampusCenter1,,false
node,2567,1358,0,CampusCenter1,,false
node,2479,1370,0,CampusCenter1,,false
node,1966,1357,0,CampusCenter1,,false
node,1474,1355,0,CampusCenter1,,false
node,1048,1351,0,CampusCenter1,,false
node,1144,1341,0,CampusCenter1,,false
node,1138,1151,0,CampusCenter1,,false
node,1302,783,0,CampusCenter1,,false
node,1510,861,0,CampusCenter1,,false
node,1610,897,0,CampusCenter1,,false
node,302,2091,0,CampusCenter1,,false
node,220,2095,0,CampusCenter1,,false
node,92,2077,0,CampusCenter1,,false
node,66,1717,0,CampusCenter1,,false
node,60,1571,0,CampusCenter1,,false
node,748,1097,0,CampusCenter1,,false
node,272,867,0,CampusCenter1,,false
