CC-242,2937,1324,0,CampusCenter2,,false
CC-MainFloorMaintenaceElevator,3101,1416,0,CampusCenter2,,true
CC-Dunkin Donuts,2867,1450,0,CampusCenter2,,false
CC-249,2775,1646,0,CampusCenter2,,false
CC-250,2735,1700,0,CampusCenter2,,false
CC-CampusStore,2175,1530,0,CampusCenter2,,false
CC-254,1108,1968,0,CampusCenter2,,false
CC-258,1128,2166,0,CampusCenter2,,false
CC-257,1206,2164,0,CampusCenter2,,false
CC-256,1368,2162,0,CampusCenter2,,false
CC-255,1440,2130,0,CampusCenter2,,false
CC-Entrance2,788,2053,0,CampusCenter2,,true
CC-FirstFloorLounge,752,1709,0,CampusCenter2,,false
CC-Entrance1,264,1421,0,CampusCenter2,,true
CC-207,430,1107,0,CampusCenter2,,false
CC-ElevatorMainFloor,430,971,0,CampusCenter2,,false
CC-214,354,777,0,CampusCenter2,,false
CC-219,194,625,0,CampusCenter2,,false
CC0218,480,609,0,CampusCenter2,,false
CC-220,190,507,0,CampusCenter2,,false
CC-222,190,441,0,CampusCenter2,,false
CC-225,238,238,0,CampusCenter2,,false
CC-221,298,240,0,CampusCenter2,,false
CC-223,482,168,0,CampusCenter2,,false
node,484,278,0,CampusCenter2,,false
CC-228,592,202,0,CampusCenter2,,false
CC-227,928,208,0,CampusCenter2,,false
CC-226,974,284,0,CampusCenter2,,false
CC-229A,882,330,0,CampusCenter2,,false
CC-229B,896,496,0,CampusCenter2,,false
CC-232,600,620,0,CampusCenter2,,false
CC-231,934,606,0,CampusCenter2,,false
CC-230,976,534,0,CampusCenter2,,false
CC-233,892,642,0,CampusCenter2,,false
CC-234,714,654,0,CampusCenter2,,false
CC-235,648,895,0,CampusCenter2,,false
CC-236,662,1187,0,CampusCenter2,,false
CC-Stairs1MainFloorDown,1167,1134,0,CampusCenter2,,true
CC-Stairs1MainFloorUp,1015,1214,0,CampusCenter2,,true
CC-Stairs2MainFloor,599,130,0,CampusCenter2,,true
CC-Stairs3MainFloor,2573,1326,0,CampusCenter2,,true
node,874,1874,0,CampusCenter2,,false
node,940,1678,0,CampusCenter2,,false
node,1044,1674,0,CampusCenter2,,false
node,1040,1904,0,CampusCenter2,,false
node,1112,1906,0,CampusCenter2,,false
node,1118,2074,0,CampusCenter2,,false
node,1198,2074,0,CampusCenter2,,false
node,1300,2074,0,CampusCenter2,,false
node,1294,2118,0,CampusCenter2,,false
node,452,1420,0,CampusCenter2,,false
node,754,1428,0,CampusCenter2,,false
node,928,1436,0,CampusCenter2,,false
node,1056,1430,0,CampusCenter2,,false
node,1154,1424,0,CampusCenter2,,false
node,664,1426,0,CampusCenter2,,false
node,542,1420,0,CampusCenter2,,false
node,542,1188,0,CampusCenter2,,false
node,540,1106,0,CampusCenter2,,false
node,540,895,0,CampusCenter2,,false
node,428,889,0,CampusCenter2,,false
node,348,881,0,CampusCenter2,,false
node,290,953,0,CampusCenter2,,false
node,280,865,0,CampusCenter2,,false
node,296,775,0,CampusCenter2,,false
node,550,613,0,CampusCenter2,,false
node,714,605,0,CampusCenter2,,false
node,708,531,0,CampusCenter2,,false
node,892,535,0,CampusCenter2,,false
node,540,268,0,CampusCenter2,,false
node,538,186,0,CampusCenter2,,false
node,542,134,0,CampusCenter2,,false
node,776,208,0,CampusCenter2,,false
node,774,290,0,CampusCenter2,,false
node,880,280,0,CampusCenter2,,false
node,302,294,0,CampusCenter2,,false
node,234,288,0,CampusCenter2,,false
node,242,438,0,CampusCenter2,,false
node,252,506,0,CampusCenter2,,false
node,240,628,0,CampusCenter2,,false
node,1327,1411,0,CampusCenter2,,false
node,1557,1381,0,CampusCenter2,,false
node,1895,1377,0,CampusCenter2,,false
node,2167,1391,0,CampusCenter2,,false
node,2577,1391,0,CampusCenter2,,false
node,2868,1395,0,CampusCenter2,,false
node,2932,1389,0,CampusCenter2,,false
node,2176,1752,0,CampusCenter2,,false
node,2734,1758,0,CampusCenter2,,false
node,2728,1652,0,CampusCenter2,,false
node,678,1068,0,CampusCenter2,,false
node,710,908,0,CampusCenter2,,false
