97,73,0,CampusCenter2,97,91,0,CampusCenter2
97,91,0,CampusCenter2,81,91,0,CampusCenter2
97,91,0,CampusCenter2,97,73,0,CampusCenter2
97,91,0,CampusCenter2,172,91,0,CampusCenter2
81,91,0,CampusCenter2,97,91,0,CampusCenter2
81,91,0,CampusCenter2,81,73,0,CampusCenter2
81,91,0,CampusCenter2,81,145,0,CampusCenter2
81,73,0,CampusCenter2,81,91,0,CampusCenter2
172,91,0,CampusCenter2,97,91,0,CampusCenter2
172,91,0,CampusCenter2,172,73,0,CampusCenter2
172,91,0,CampusCenter2,172,145,0,CampusCenter2
153,57,0,CampusCenter2,172,57,0,CampusCenter2
172,57,0,CampusCenter2,153,57,0,CampusCenter2
172,57,0,CampusCenter2,172,73,0,CampusCenter2
172,57,0,CampusCenter2,209,43,0,CampusCenter2
81,145,0,CampusCenter2,81,177,0,CampusCenter2
81,145,0,CampusCenter2,51,145,0,CampusCenter2
81,145,0,CampusCenter2,81,91,0,CampusCenter2
51,145,0,CampusCenter2,81,145,0,CampusCenter2
81,177,0,CampusCenter2,81,207,0,CampusCenter2
81,177,0,CampusCenter2,51,177,0,CampusCenter2
81,177,0,CampusCenter2,81,145,0,CampusCenter2
51,177,0,CampusCenter2,81,177,0,CampusCenter2
81,207,0,CampusCenter2,51,207,0,CampusCenter2
81,207,0,CampusCenter2,81,177,0,CampusCenter2
51,207,0,CampusCenter2,81,207,0,CampusCenter2
172,73,0,CampusCenter2,172,57,0,CampusCenter2
172,73,0,CampusCenter2,172,91,0,CampusCenter2
172,73,0,CampusCenter2,209,73,0,CampusCenter2
209,43,0,CampusCenter2,172,57,0,CampusCenter2
209,43,0,CampusCenter2,216,45,0,CampusCenter3
209,73,0,CampusCenter2,172,73,0,CampusCenter2
209,73,0,CampusCenter2,256,73,0,CampusCenter2
302,73,0,CampusCenter2,256,73,0,CampusCenter2
302,73,0,CampusCenter2,326,73,0,CampusCenter2
302,73,0,CampusCenter2,302,97,0,CampusCenter2
326,73,0,CampusCenter2,302,73,0,CampusCenter2
337,97,0,CampusCenter2,302,97,0,CampusCenter2
302,97,0,CampusCenter2,302,73,0,CampusCenter2
302,97,0,CampusCenter2,337,97,0,CampusCenter2
302,97,0,CampusCenter2,302,126,0,CampusCenter2
302,126,0,CampusCenter2,302,97,0,CampusCenter2
302,126,0,CampusCenter2,302,160,0,CampusCenter2
302,160,0,CampusCenter2,302,126,0,CampusCenter2
302,160,0,CampusCenter2,302,182,0,CampusCenter2
339,182,0,CampusCenter2,302,182,0,CampusCenter2
302,182,0,CampusCenter2,302,160,0,CampusCenter2
302,182,0,CampusCenter2,339,182,0,CampusCenter2
302,182,0,CampusCenter2,302,204,0,CampusCenter2
326,204,0,CampusCenter2,302,204,0,CampusCenter2
302,204,0,CampusCenter2,302,182,0,CampusCenter2
302,204,0,CampusCenter2,326,204,0,CampusCenter2
302,204,0,CampusCenter2,302,234,0,CampusCenter2
302,204,0,CampusCenter2,239,204,0,CampusCenter2
302,234,0,CampusCenter2,302,204,0,CampusCenter2
239,204,0,CampusCenter2,302,204,0,CampusCenter2
239,204,0,CampusCenter2,239,234,0,CampusCenter2
239,204,0,CampusCenter2,209,204,0,CampusCenter2
239,234,0,CampusCenter2,239,204,0,CampusCenter2
172,145,0,CampusCenter2,172,91,0,CampusCenter2
172,145,0,CampusCenter2,172,204,0,CampusCenter2
209,204,0,CampusCenter2,172,204,0,CampusCenter2
209,204,0,CampusCenter2,239,204,0,CampusCenter2
172,204,0,CampusCenter2,172,145,0,CampusCenter2
172,204,0,CampusCenter2,209,204,0,CampusCenter2
172,204,0,CampusCenter2,143,204,0,CampusCenter2
172,204,0,CampusCenter2,172,234,0,CampusCenter2
143,204,0,CampusCenter2,172,204,0,CampusCenter2
256,73,0,CampusCenter2,209,73,0,CampusCenter2
256,73,0,CampusCenter2,302,73,0,CampusCenter2
172,234,0,CampusCenter2,172,204,0,CampusCenter2
172,234,0,CampusCenter2,172,282,0,CampusCenter2
172,282,0,CampusCenter2,172,234,0,CampusCenter2
172,282,0,CampusCenter2,143,282,0,CampusCenter2
172,282,0,CampusCenter2,172,302,0,CampusCenter2
118,282,0,CampusCenter2,118,234,0,CampusCenter2
118,282,0,CampusCenter2,96,282,0,CampusCenter2
118,282,0,CampusCenter2,143,282,0,CampusCenter2
118,234,0,CampusCenter2,118,282,0,CampusCenter2
56,246,0,CampusCenter2,96,246,0,CampusCenter2
56,327,0,CampusCenter2,96,327,0,CampusCenter2
96,327,0,CampusCenter2,96,282,0,CampusCenter2
96,327,0,CampusCenter2,56,327,0,CampusCenter2
96,282,0,CampusCenter2,118,282,0,CampusCenter2
96,282,0,CampusCenter2,96,246,0,CampusCenter2
96,282,0,CampusCenter2,96,327,0,CampusCenter2
96,246,0,CampusCenter2,96,282,0,CampusCenter2
96,246,0,CampusCenter2,56,246,0,CampusCenter2
143,282,0,CampusCenter2,172,282,0,CampusCenter2
143,282,0,CampusCenter2,118,282,0,CampusCenter2
143,282,0,CampusCenter2,143,327,0,CampusCenter2
143,327,0,CampusCenter2,143,282,0,CampusCenter2
143,327,0,CampusCenter2,145,320,0,CampusCenter3
172,302,0,CampusCenter2,227,302,0,CampusCenter2
172,302,0,CampusCenter2,172,282,0,CampusCenter2
172,302,0,CampusCenter2,172,371,0,CampusCenter2
227,386,0,CampusCenter2,172,386,0,CampusCenter2
227,386,0,CampusCenter2,227,302,0,CampusCenter2
227,302,0,CampusCenter2,227,386,0,CampusCenter2
227,302,0,CampusCenter2,172,302,0,CampusCenter2
172,386,0,CampusCenter2,227,386,0,CampusCenter2
172,386,0,CampusCenter2,172,371,0,CampusCenter2
172,386,0,CampusCenter2,172,471,0,CampusCenter2
135,371,0,CampusCenter2,172,371,0,CampusCenter2
172,371,0,CampusCenter2,172,386,0,CampusCenter2
172,371,0,CampusCenter2,135,371,0,CampusCenter2
172,371,0,CampusCenter2,172,302,0,CampusCenter2
172,471,0,CampusCenter2,172,386,0,CampusCenter2
172,471,0,CampusCenter2,227,471,0,CampusCenter2
172,471,0,CampusCenter2,97,471,0,CampusCenter2
346,388,0,CampusCenter2,297,471,0,CampusCenter2
346,388,0,CampusCenter2,346,471,0,CampusCenter2
346,388,0,CampusCenter2,394,360,0,CampusCenter3
383,388,0,CampusCenter2,383,471,0,CampusCenter2
383,388,0,CampusCenter2,352,378,0,CampusCenter1
227,471,0,CampusCenter2,297,471,0,CampusCenter2
227,471,0,CampusCenter2,172,471,0,CampusCenter2
297,611,0,CampusCenter2,297,567,0,CampusCenter2
297,611,0,CampusCenter2,341,611,0,CampusCenter2
297,567,0,CampusCenter2,227,567,0,CampusCenter2
297,567,0,CampusCenter2,297,611,0,CampusCenter2
297,567,0,CampusCenter2,297,471,0,CampusCenter2
297,567,0,CampusCenter2,383,471,0,CampusCenter2
297,567,0,CampusCenter2,346,471,0,CampusCenter2
297,567,0,CampusCenter2,341,611,0,CampusCenter2
227,567,0,CampusCenter2,297,567,0,CampusCenter2
297,471,0,CampusCenter2,297,567,0,CampusCenter2
297,471,0,CampusCenter2,227,471,0,CampusCenter2
297,471,0,CampusCenter2,346,388,0,CampusCenter2
297,471,0,CampusCenter2,346,471,0,CampusCenter2
346,471,0,CampusCenter2,297,471,0,CampusCenter2
346,471,0,CampusCenter2,346,388,0,CampusCenter2
346,471,0,CampusCenter2,383,471,0,CampusCenter2
346,471,0,CampusCenter2,297,567,0,CampusCenter2
383,471,0,CampusCenter2,346,471,0,CampusCenter2
383,471,0,CampusCenter2,383,388,0,CampusCenter2
383,471,0,CampusCenter2,297,567,0,CampusCenter2
383,471,0,CampusCenter2,452,471,0,CampusCenter2
341,611,0,CampusCenter2,297,611,0,CampusCenter2
341,611,0,CampusCenter2,370,665,0,CampusCenter2
341,611,0,CampusCenter2,297,567,0,CampusCenter2
370,665,0,CampusCenter2,341,611,0,CampusCenter2
370,665,0,CampusCenter2,370,710,0,CampusCenter2
370,665,0,CampusCenter2,396,710,0,CampusCenter2
370,738,0,CampusCenter2,370,710,0,CampusCenter2
396,738,0,CampusCenter2,396,710,0,CampusCenter2
370,710,0,CampusCenter2,396,710,0,CampusCenter2
370,710,0,CampusCenter2,370,738,0,CampusCenter2
370,710,0,CampusCenter2,370,665,0,CampusCenter2
396,710,0,CampusCenter2,457,710,0,CampusCenter2
396,710,0,CampusCenter2,396,738,0,CampusCenter2
396,710,0,CampusCenter2,370,710,0,CampusCenter2
396,710,0,CampusCenter2,370,665,0,CampusCenter2
491,710,0,CampusCenter2,457,710,0,CampusCenter2
457,710,0,CampusCenter2,491,710,0,CampusCenter2
457,710,0,CampusCenter2,457,738,0,CampusCenter2
457,710,0,CampusCenter2,396,710,0,CampusCenter2
457,738,0,CampusCenter2,457,710,0,CampusCenter2
452,471,0,CampusCenter2,383,471,0,CampusCenter2
452,471,0,CampusCenter2,452,417,0,CampusCenter2
452,471,0,CampusCenter2,549,471,0,CampusCenter2
549,471,0,CampusCenter2,549,417,0,CampusCenter2
549,471,0,CampusCenter2,452,471,0,CampusCenter2
549,471,0,CampusCenter2,549,518,0,CampusCenter2
549,471,0,CampusCenter2,655,471,0,CampusCenter2
452,417,0,CampusCenter2,452,471,0,CampusCenter2
452,417,0,CampusCenter2,549,417,0,CampusCenter2
549,417,0,CampusCenter2,452,417,0,CampusCenter2
549,417,0,CampusCenter2,549,471,0,CampusCenter2
655,471,0,CampusCenter2,549,471,0,CampusCenter2
655,471,0,CampusCenter2,861,471,0,CampusCenter2
549,518,0,CampusCenter2,549,471,0,CampusCenter2
861,471,0,CampusCenter2,655,471,0,CampusCenter2
861,471,0,CampusCenter2,986,471,0,CampusCenter2
861,471,0,CampusCenter2,861,434,0,CampusCenter2
861,434,0,CampusCenter2,861,471,0,CampusCenter2
861,434,0,CampusCenter2,860,422,0,CampusCenter3
986,471,0,CampusCenter2,861,471,0,CampusCenter2
986,471,0,CampusCenter2,986,436,0,CampusCenter2
986,471,0,CampusCenter2,1034,471,0,CampusCenter2
986,471,0,CampusCenter2,986,521,0,CampusCenter2
986,436,0,CampusCenter2,986,471,0,CampusCenter2
1034,471,0,CampusCenter2,986,471,0,CampusCenter2
1034,471,0,CampusCenter2,1019,460,0,CampusCenter3
986,521,0,CampusCenter2,986,471,0,CampusCenter2
986,521,0,CampusCenter2,1034,521,0,CampusCenter2
986,521,0,CampusCenter2,986,606,0,CampusCenter2
1034,521,0,CampusCenter2,986,521,0,CampusCenter2
986,606,0,CampusCenter2,986,521,0,CampusCenter2
986,606,0,CampusCenter2,910,606,0,CampusCenter2
910,606,0,CampusCenter2,986,606,0,CampusCenter2
910,606,0,CampusCenter2,910,548,0,CampusCenter2
910,548,0,CampusCenter2,910,606,0,CampusCenter2
910,548,0,CampusCenter2,938,548,0,CampusCenter2
938,548,0,CampusCenter2,910,548,0,CampusCenter2
97,471,0,CampusCenter2,172,471,0,CampusCenter2
